order_id,sale_date,customer_id,product_id,product_name,category,region,quantity,unit_price,discount_pct,revenue,month_name,year,month,quarter
ORD01265,2023-07-10,C0145,P005,Study Table,Furniture,South,4,10200.0,15,40800.0,July,2023,7,3
ORD01266,2023-11-06,C0064,P007,Jeans,Clothing,North,7,1499.0,0,10493.0,November,2023,11,4
ORD01267,2023-06-18,C0164,P009,Cooking Oil,Groceries,North,7,200.0,0,1400.0,June,2023,6,2
ORD01268,2023-05-21,C0003,P005,Study Table,Furniture,North,3,12000.0,0,36000.0,May,2023,5,2
ORD01269,2023-03-31,C0135,P007,Jeans,Clothing,East,2,1499.0,0,2998.0,March,2023,3,1
ORD01270,2023-12-25,C0147,P002,Mobile Phone,Electronics,East,9,18000.0,0,162000.0,December,2023,12,4
ORD01271,2023-07-19,C0047,P001,Laptop,Electronics,East,3,45000.0,0,135000.0,July,2023,7,3
ORD01272,2023-07-26,C0123,P009,Cooking Oil,Groceries,South,9,180.0,10,1620.0,July,2023,7,3
ORD01273,2023-07-13,C0146,P003,Headphones,Electronics,East,3,2500.0,0,7500.0,July,2023,7,3
ORD01274,2023-11-08,C0108,P006,T-Shirt,Clothing,West,4,679.15,15,2716.6,November,2023,11,4
ORD01275,2023-05-22,C0110,P008,Rice 5kg,Groceries,South,9,350.0,0,3150.0,May,2023,5,2
ORD01276,2023-02-16,C0163,P005,Study Table,Furniture,North,7,12000.0,0,84000.0,February,2023,2,1
ORD01277,2023-01-30,C0022,P002,Mobile Phone,Electronics,East,3,16200.0,10,48600.0,January,2023,1,1
ORD01278,2023-09-18,C0188,P001,Laptop,Electronics,South,7,38250.0,15,267750.0,September,2023,9,3
ORD01279,2023-01-08,C0158,P009,Cooking Oil,Groceries,South,2,190.0,5,380.0,January,2023,1,1
ORD01280,2023-06-26,C0063,P007,Jeans,Clothing,North,9,1274.15,15,11467.35,June,2023,6,2
ORD01281,2023-02-08,C0094,P009,Cooking Oil,Groceries,South,4,200.0,0,800.0,February,2023,2,1
ORD01282,2023-03-29,C0096,P007,Jeans,Clothing,North,8,1424.05,5,11392.4,March,2023,3,1
ORD01283,2023-06-03,C0124,P009,Cooking Oil,Groceries,East,2,200.0,0,400.0,June,2023,6,2
ORD01284,2023-06-06,C0165,P010,Notebook,Stationery,North,7,60.0,0,420.0,June,2023,6,2
ORD01285,2023-01-04,C0158,P008,Rice 5kg,Groceries,West,1,350.0,0,350.0,January,2023,1,1
ORD01287,2023-09-21,C0040,P004,Desk Chair,Furniture,West,2,7200.0,10,14400.0,September,2023,9,3
ORD01288,2023-08-29,C0102,P003,Headphones,Electronics,East,5,2500.0,0,12500.0,August,2023,8,3
ORD01289,2023-02-25,C0113,P003,Headphones,Electronics,West,9,2500.0,0,22500.0,February,2023,2,1
ORD01290,2023-12-30,C0051,P007,Jeans,Clothing,North,1,1499.0,0,1499.0,December,2023,12,4
ORD01291,2023-06-19,C0009,P007,Jeans,Clothing,South,7,1274.15,15,8919.05,June,2023,6,2
ORD01292,2023-09-08,C0141,P005,Study Table,Furniture,West,2,11400.0,5,22800.0,September,2023,9,3
ORD01293,2023-07-19,C0034,P006,T-Shirt,Clothing,North,7,719.1,10,5033.7,July,2023,7,3
ORD01294,2023-09-14,C0004,P003,Headphones,Electronics,South,3,2500.0,0,7500.0,September,2023,9,3
ORD01295,2023-01-05,C0112,P007,Jeans,Clothing,West,10,1274.15,15,12741.5,January,2023,1,1
ORD01296,2023-03-20,C0187,P007,Jeans,Clothing,South,4,1349.1,10,5396.4,March,2023,3,1
ORD01297,2023-08-08,C0051,P005,Study Table,Furniture,West,4,10200.0,15,40800.0,August,2023,8,3
ORD01298,2023-04-07,C0152,P009,Cooking Oil,Groceries,South,10,200.0,0,2000.0,April,2023,4,2
ORD01299,2023-03-16,C0110,P001,Laptop,Electronics,North,5,45000.0,0,225000.0,March,2023,3,1
ORD01300,2023-09-26,C0079,P001,Laptop,Electronics,South,7,42750.0,5,299250.0,September,2023,9,3
ORD01301,2023-11-26,C0014,P001,Laptop,Electronics,East,9,42750.0,5,384750.0,November,2023,11,4
ORD01302,2023-06-13,C0013,P006,T-Shirt,Clothing,South,7,799.0,0,5593.0,June,2023,6,2
ORD01303,2023-08-30,C0072,P006,T-Shirt,Clothing,North,4,799.0,0,3196.0,August,2023,8,3
ORD01304,2023-06-05,C0029,P008,Rice 5kg,Groceries,North,6,350.0,0,2100.0,June,2023,6,2
ORD01305,2023-07-05,C0191,P003,Headphones,Electronics,East,6,2500.0,0,15000.0,July,2023,7,3
ORD01306,2023-02-24,C0034,P010,Notebook,Stationery,North,7,60.0,0,420.0,February,2023,2,1
ORD01307,2023-08-17,C0026,P004,Desk Chair,Furniture,North,4,6800.0,15,27200.0,August,2023,8,3
ORD01308,2023-10-01,C0185,P005,Study Table,Furniture,South,8,12000.0,0,96000.0,October,2023,10,4
ORD01309,2023-06-27,C0094,P009,Cooking Oil,Groceries,West,5,180.0,10,900.0,June,2023,6,2
ORD01310,2023-08-03,C0135,P007,Jeans,Clothing,North,2,1424.05,5,2848.1,August,2023,8,3
ORD01311,2023-10-17,C0016,P003,Headphones,Electronics,South,5,2500.0,0,12500.0,October,2023,10,4
ORD01312,2023-03-26,C0113,P009,Cooking Oil,Groceries,West,9,200.0,0,1800.0,March,2023,3,1
ORD01313,2023-04-05,C0001,P010,Notebook,Stationery,South,5,60.0,0,300.0,April,2023,4,2
ORD01314,2023-09-15,C0182,P001,Laptop,Electronics,East,9,42750.0,5,384750.0,September,2023,9,3
ORD01315,2023-03-29,C0058,P005,Study Table,Furniture,North,9,12000.0,0,108000.0,March,2023,3,1
ORD01316,2023-05-19,C0014,P003,Headphones,Electronics,South,5,2500.0,0,12500.0,May,2023,5,2
ORD01317,2023-06-27,C0162,P002,Mobile Phone,Electronics,East,1,15300.0,15,15300.0,June,2023,6,2
ORD01318,2023-03-10,C0105,P009,Cooking Oil,Groceries,East,5,170.0,15,850.0,March,2023,3,1
ORD01319,2023-05-24,C0046,P001,Laptop,Electronics,East,6,45000.0,0,270000.0,May,2023,5,2
ORD01320,2023-12-19,C0098,P010,Notebook,Stationery,East,2,51.0,15,102.0,December,2023,12,4
ORD01321,2023-04-23,C0084,P009,Cooking Oil,Groceries,East,4,190.0,5,760.0,April,2023,4,2
ORD01322,2023-04-29,C0187,P007,Jeans,Clothing,West,3,1424.05,5,4272.15,April,2023,4,2
ORD01323,2023-08-24,C0048,P002,Mobile Phone,Electronics,South,8,18000.0,0,144000.0,August,2023,8,3
ORD01324,2023-06-08,C0042,P003,Headphones,Electronics,South,5,2500.0,0,12500.0,June,2023,6,2
ORD01325,2023-02-06,C0110,P004,Desk Chair,Furniture,South,2,8000.0,0,16000.0,February,2023,2,1
ORD01326,2023-09-27,C0036,P007,Jeans,Clothing,North,2,1274.15,15,2548.3,September,2023,9,3
ORD01327,2023-11-26,C0012,P001,Laptop,Electronics,South,2,45000.0,0,90000.0,November,2023,11,4
ORD01328,2023-01-05,C0028,P003,Headphones,Electronics,East,10,2500.0,0,25000.0,January,2023,1,1
ORD01329,2023-08-16,C0042,P003,Headphones,Electronics,East,8,2250.0,10,18000.0,August,2023,8,3
ORD01332,2023-03-17,C0091,P004,Desk Chair,Furniture,East,7,7600.0,5,53200.0,March,2023,3,1
ORD01333,2023-03-28,C0029,P007,Jeans,Clothing,South,2,1424.05,5,2848.1,March,2023,3,1
ORD01334,2023-06-20,C0031,P006,T-Shirt,Clothing,East,2,719.1,10,1438.2,June,2023,6,2
ORD01335,2023-04-02,C0110,P001,Laptop,Electronics,East,10,45000.0,0,450000.0,April,2023,4,2
ORD01336,2023-05-27,C0090,P003,Headphones,Electronics,North,5,2250.0,10,11250.0,May,2023,5,2
ORD01337,2023-02-09,C0001,P006,T-Shirt,Clothing,South,5,679.15,15,3395.75,February,2023,2,1
ORD01338,2023-09-02,C0018,P003,Headphones,Electronics,North,7,2375.0,5,16625.0,September,2023,9,3
ORD01339,2023-06-15,C0033,P005,Study Table,Furniture,South,3,12000.0,0,36000.0,June,2023,6,2
ORD01340,2023-12-22,C0106,P008,Rice 5kg,Groceries,East,7,332.5,5,2327.5,December,2023,12,4
ORD01341,2023-10-09,C0128,P004,Desk Chair,Furniture,West,7,7600.0,5,53200.0,October,2023,10,4
ORD01342,2023-08-04,C0135,P007,Jeans,Clothing,South,2,1349.1,10,2698.2,August,2023,8,3
ORD01343,2023-07-05,C0143,P001,Laptop,Electronics,West,4,45000.0,0,180000.0,July,2023,7,3
ORD01344,2023-03-13,C0076,P001,Laptop,Electronics,West,6,45000.0,0,270000.0,March,2023,3,1
ORD01345,2023-04-25,C0015,P007,Jeans,Clothing,South,4,1499.0,0,5996.0,April,2023,4,2
ORD01346,2023-01-14,C0179,P003,Headphones,Electronics,West,7,2125.0,15,14875.0,January,2023,1,1
ORD01347,2023-11-01,C0041,P010,Notebook,Stationery,North,2,57.0,5,114.0,November,2023,11,4
ORD01348,2023-10-19,C0107,P004,Desk Chair,Furniture,South,2,8000.0,0,16000.0,October,2023,10,4
ORD01349,2023-06-03,C0121,P003,Headphones,Electronics,West,9,2125.0,15,19125.0,June,2023,6,2
ORD01350,2023-03-21,C0016,P001,Laptop,Electronics,North,5,45000.0,0,225000.0,March,2023,3,1
ORD01351,2023-08-05,C0175,P003,Headphones,Electronics,West,1,2375.0,5,2375.0,August,2023,8,3
ORD01352,2023-12-30,C0059,P010,Notebook,Stationery,West,9,60.0,0,540.0,December,2023,12,4
ORD01353,2023-03-06,C0191,P002,Mobile Phone,Electronics,South,9,17100.0,5,153900.0,March,2023,3,1
ORD01354,2023-10-14,C0155,P007,Jeans,Clothing,North,3,1274.15,15,3822.45,October,2023,10,4
ORD01355,2023-03-26,C0014,P006,T-Shirt,Clothing,East,7,759.05,5,5313.35,March,2023,3,1
ORD01357,2023-04-19,C0153,P009,Cooking Oil,Groceries,North,2,200.0,0,400.0,April,2023,4,2
ORD01358,2023-01-17,C0062,P009,Cooking Oil,Groceries,East,4,170.0,15,680.0,January,2023,1,1
ORD01359,2023-01-24,C0013,P001,Laptop,Electronics,East,10,42750.0,5,427500.0,January,2023,1,1
ORD01360,2023-09-14,C0050,P006,T-Shirt,Clothing,East,5,759.05,5,3795.25,September,2023,9,3
ORD01361,2023-07-28,C0190,P003,Headphones,Electronics,North,2,2500.0,0,5000.0,July,2023,7,3
ORD01362,2023-09-02,C0151,P001,Laptop,Electronics,North,10,42750.0,5,427500.0,September,2023,9,3
ORD01363,2023-02-17,C0184,P008,Rice 5kg,Groceries,South,2,297.5,15,595.0,February,2023,2,1
ORD01364,2023-09-22,C0187,P003,Headphones,Electronics,East,3,2250.0,10,6750.0,September,2023,9,3
ORD01365,2023-08-09,C0011,P005,Study Table,Furniture,West,6,10800.0,10,64800.0,August,2023,8,3
ORD01366,2023-10-18,C0161,P010,Notebook,Stationery,West,2,60.0,0,120.0,October,2023,10,4
ORD01367,2023-09-13,C0025,P005,Study Table,Furniture,West,9,12000.0,0,108000.0,September,2023,9,3
ORD01368,2023-10-23,C0094,P003,Headphones,Electronics,East,2,2500.0,0,5000.0,October,2023,10,4
ORD01369,2023-05-12,C0196,P008,Rice 5kg,Groceries,West,5,332.5,5,1662.5,May,2023,5,2
ORD01370,2023-01-21,C0094,P002,Mobile Phone,Electronics,East,10,17100.0,5,171000.0,January,2023,1,1
ORD01371,2023-09-20,C0160,P003,Headphones,Electronics,East,8,2500.0,0,20000.0,September,2023,9,3
ORD01372,2023-12-16,C0011,P009,Cooking Oil,Groceries,North,8,200.0,0,1600.0,December,2023,12,4
ORD01373,2023-02-23,C0075,P009,Cooking Oil,Groceries,West,1,200.0,0,200.0,February,2023,2,1
ORD01374,2023-08-25,C0172,P002,Mobile Phone,Electronics,North,4,17100.0,5,68400.0,August,2023,8,3
ORD01375,2023-02-13,C0047,P009,Cooking Oil,Groceries,North,8,200.0,0,1600.0,February,2023,2,1
ORD01376,2023-06-18,C0017,P007,Jeans,Clothing,East,4,1424.05,5,5696.2,June,2023,6,2
ORD01377,2023-05-23,C0117,P004,Desk Chair,Furniture,North,8,8000.0,0,64000.0,May,2023,5,2
ORD01378,2023-10-18,C0009,P003,Headphones,Electronics,West,4,2500.0,0,10000.0,October,2023,10,4
ORD01379,2023-01-28,C0055,P007,Jeans,Clothing,North,8,1499.0,0,11992.0,January,2023,1,1
ORD01380,2023-04-01,C0022,P005,Study Table,Furniture,South,5,10200.0,15,51000.0,April,2023,4,2
ORD01381,2023-09-26,C0055,P005,Study Table,Furniture,East,8,11400.0,5,91200.0,September,2023,9,3
ORD01382,2023-03-26,C0051,P007,Jeans,Clothing,East,6,1499.0,0,8994.0,March,2023,3,1
ORD01383,2023-08-12,C0091,P009,Cooking Oil,Groceries,West,3,170.0,15,510.0,August,2023,8,3
ORD01384,2023-12-08,C0149,P010,Notebook,Stationery,South,4,60.0,0,240.0,December,2023,12,4
ORD01385,2023-08-23,C0038,P006,T-Shirt,Clothing,West,1,799.0,0,799.0,August,2023,8,3
ORD01386,2023-01-02,C0116,P007,Jeans,Clothing,South,5,1349.1,10,6745.5,January,2023,1,1
ORD01387,2023-04-22,C0191,P010,Notebook,Stationery,South,2,60.0,0,120.0,April,2023,4,2
ORD01388,2023-04-21,C0090,P003,Headphones,Electronics,South,10,2375.0,5,23750.0,April,2023,4,2
ORD01389,2023-07-06,C0005,P010,Notebook,Stationery,East,1,60.0,0,60.0,July,2023,7,3
ORD01390,2023-08-22,C0106,P002,Mobile Phone,Electronics,West,8,15300.0,15,122400.0,August,2023,8,3
ORD01391,2023-02-28,C0046,P007,Jeans,Clothing,West,9,1499.0,0,13491.0,February,2023,2,1
ORD01392,2023-08-12,C0098,P010,Notebook,Stationery,East,3,54.0,10,162.0,August,2023,8,3
ORD01393,2023-11-14,C0026,P007,Jeans,Clothing,North,5,1274.15,15,6370.75,November,2023,11,4
ORD01394,2023-02-23,C0128,P001,Laptop,Electronics,North,10,42750.0,5,427500.0,February,2023,2,1
ORD01395,2023-04-19,C0058,P001,Laptop,Electronics,West,5,42750.0,5,213750.0,April,2023,4,2
ORD01397,2023-05-18,C0169,P004,Desk Chair,Furniture,East,9,8000.0,0,72000.0,May,2023,5,2
ORD01399,2023-06-21,C0044,P009,Cooking Oil,Groceries,West,10,200.0,0,2000.0,June,2023,6,2
ORD01400,2023-07-21,C0014,P004,Desk Chair,Furniture,West,10,6800.0,15,68000.0,July,2023,7,3
ORD01401,2023-09-22,C0041,P003,Headphones,Electronics,West,7,2500.0,0,17500.0,September,2023,9,3
ORD01402,2023-11-20,C0148,P003,Headphones,Electronics,West,9,2500.0,0,22500.0,November,2023,11,4
ORD01403,2023-06-15,C0053,P005,Study Table,Furniture,North,9,12000.0,0,108000.0,June,2023,6,2
ORD01404,2023-11-13,C0182,P010,Notebook,Stationery,North,3,60.0,0,180.0,November,2023,11,4
ORD01405,2023-11-20,C0200,P003,Headphones,Electronics,East,8,2125.0,15,17000.0,November,2023,11,4
ORD01406,2023-10-02,C0063,P004,Desk Chair,Furniture,West,5,8000.0,0,40000.0,October,2023,10,4
ORD01407,2023-11-18,C0006,P005,Study Table,Furniture,North,2,12000.0,0,24000.0,November,2023,11,4
ORD01408,2023-05-25,C0068,P002,Mobile Phone,Electronics,South,2,18000.0,0,36000.0,May,2023,5,2
ORD01409,2023-02-21,C0126,P006,T-Shirt,Clothing,North,4,759.05,5,3036.2,February,2023,2,1
ORD01410,2023-08-03,C0097,P002,Mobile Phone,Electronics,East,4,15300.0,15,61200.0,August,2023,8,3
ORD01411,2023-01-06,C0046,P003,Headphones,Electronics,North,3,2500.0,0,7500.0,January,2023,1,1
ORD01412,2023-11-04,C0140,P006,T-Shirt,Clothing,North,8,719.1,10,5752.8,November,2023,11,4
ORD01413,2023-01-16,C0138,P002,Mobile Phone,Electronics,North,4,16200.0,10,64800.0,January,2023,1,1
ORD01414,2023-04-22,C0008,P004,Desk Chair,Furniture,East,6,8000.0,0,48000.0,April,2023,4,2
ORD01415,2023-09-04,C0052,P003,Headphones,Electronics,North,5,2500.0,0,12500.0,September,2023,9,3
ORD01416,2023-09-11,C0112,P005,Study Table,Furniture,West,8,10200.0,15,81600.0,September,2023,9,3
ORD01417,2023-02-22,C0150,P004,Desk Chair,Furniture,East,5,7600.0,5,38000.0,February,2023,2,1
ORD01418,2023-08-05,C0153,P008,Rice 5kg,Groceries,East,7,332.5,5,2327.5,August,2023,8,3
ORD01419,2023-04-13,C0146,P010,Notebook,Stationery,East,7,57.0,5,399.0,April,2023,4,2
ORD01420,2023-01-18,C0131,P002,Mobile Phone,Electronics,East,8,18000.0,0,144000.0,January,2023,1,1
ORD01421,2023-01-16,C0030,P009,Cooking Oil,Groceries,South,6,190.0,5,1140.0,January,2023,1,1
ORD01422,2023-02-07,C0056,P003,Headphones,Electronics,East,6,2500.0,0,15000.0,February,2023,2,1
ORD01423,2023-12-19,C0003,P002,Mobile Phone,Electronics,East,1,18000.0,0,18000.0,December,2023,12,4
ORD01424,2023-02-03,C0099,P006,T-Shirt,Clothing,East,4,719.1,10,2876.4,February,2023,2,1
ORD01425,2023-11-08,C0172,P002,Mobile Phone,Electronics,North,9,18000.0,0,162000.0,November,2023,11,4
ORD01426,2023-04-12,C0051,P007,Jeans,Clothing,North,6,1499.0,0,8994.0,April,2023,4,2
ORD01427,2023-03-05,C0116,P005,Study Table,Furniture,South,7,12000.0,0,84000.0,March,2023,3,1
ORD01428,2023-05-26,C0005,P004,Desk Chair,Furniture,North,10,8000.0,0,80000.0,May,2023,5,2
ORD01429,2023-09-28,C0011,P007,Jeans,Clothing,East,1,1349.1,10,1349.1,September,2023,9,3
ORD01430,2023-06-04,C0071,P002,Mobile Phone,Electronics,East,7,15300.0,15,107100.0,June,2023,6,2
ORD01431,2023-11-10,C0013,P009,Cooking Oil,Groceries,West,6,190.0,5,1140.0,November,2023,11,4
ORD01432,2023-11-13,C0027,P008,Rice 5kg,Groceries,North,2,350.0,0,700.0,November,2023,11,4
ORD01433,2023-12-19,C0186,P003,Headphones,Electronics,West,2,2500.0,0,5000.0,December,2023,12,4
ORD01434,2023-12-19,C0014,P006,T-Shirt,Clothing,East,9,799.0,0,7191.0,December,2023,12,4
ORD01435,2023-05-16,C0085,P001,Laptop,Electronics,West,5,45000.0,0,225000.0,May,2023,5,2
ORD01436,2023-03-03,C0033,P003,Headphones,Electronics,East,10,2375.0,5,23750.0,March,2023,3,1
ORD01437,2023-03-04,C0134,P007,Jeans,Clothing,South,8,1274.15,15,10193.2,March,2023,3,1
ORD01438,2023-09-05,C0058,P005,Study Table,Furniture,North,6,10200.0,15,61200.0,September,2023,9,3
ORD01439,2023-05-05,C0169,P002,Mobile Phone,Electronics,South,6,16200.0,10,97200.0,May,2023,5,2
ORD01440,2023-01-07,C0172,P008,Rice 5kg,Groceries,South,1,350.0,0,350.0,January,2023,1,1
ORD01441,2023-04-17,C0152,P008,Rice 5kg,Groceries,East,2,350.0,0,700.0,April,2023,4,2
ORD01442,2023-02-24,C0034,P008,Rice 5kg,Groceries,South,3,315.0,10,945.0,February,2023,2,1
ORD01443,2023-04-14,C0200,P008,Rice 5kg,Groceries,West,10,315.0,10,3150.0,April,2023,4,2
ORD01444,2023-11-28,C0027,P003,Headphones,Electronics,South,5,2250.0,10,11250.0,November,2023,11,4
ORD01446,2023-03-02,C0141,P008,Rice 5kg,Groceries,North,6,350.0,0,2100.0,March,2023,3,1
ORD01447,2023-09-18,C0086,P007,Jeans,Clothing,North,9,1424.05,5,12816.45,September,2023,9,3
ORD01448,2023-08-05,C0050,P001,Laptop,Electronics,East,7,38250.0,15,267750.0,August,2023,8,3
ORD01449,2023-09-10,C0133,P005,Study Table,Furniture,West,9,10800.0,10,97200.0,September,2023,9,3
ORD01450,2023-02-28,C0014,P004,Desk Chair,Furniture,North,2,8000.0,0,16000.0,February,2023,2,1
ORD01451,2023-04-26,C0159,P009,Cooking Oil,Groceries,West,2,200.0,0,400.0,April,2023,4,2
ORD01452,2023-03-29,C0053,P005,Study Table,Furniture,East,8,12000.0,0,96000.0,March,2023,3,1
ORD01453,2023-04-05,C0129,P005,Study Table,Furniture,West,1,12000.0,0,12000.0,April,2023,4,2
ORD01454,2023-12-15,C0018,P004,Desk Chair,Furniture,South,3,8000.0,0,24000.0,December,2023,12,4
ORD01456,2023-01-05,C0153,P002,Mobile Phone,Electronics,East,3,15300.0,15,45900.0,January,2023,1,1
ORD01457,2023-02-26,C0012,P008,Rice 5kg,Groceries,North,4,332.5,5,1330.0,February,2023,2,1
ORD01458,2023-03-27,C0194,P004,Desk Chair,Furniture,South,9,7200.0,10,64800.0,March,2023,3,1
ORD01459,2023-06-29,C0140,P006,T-Shirt,Clothing,East,8,759.05,5,6072.4,June,2023,6,2
ORD01460,2023-06-04,C0182,P008,Rice 5kg,Groceries,East,1,350.0,0,350.0,June,2023,6,2
ORD01461,2023-05-19,C0176,P010,Notebook,Stationery,North,8,60.0,0,480.0,May,2023,5,2
ORD01462,2023-09-12,C0008,P004,Desk Chair,Furniture,South,3,8000.0,0,24000.0,September,2023,9,3
ORD01463,2023-02-15,C0050,P007,Jeans,Clothing,West,6,1499.0,0,8994.0,February,2023,2,1
ORD01464,2023-03-31,C0068,P009,Cooking Oil,Groceries,East,8,180.0,10,1440.0,March,2023,3,1
ORD01465,2023-04-08,C0011,P007,Jeans,Clothing,East,5,1499.0,0,7495.0,April,2023,4,2
ORD01466,2023-05-28,C0029,P008,Rice 5kg,Groceries,North,10,350.0,0,3500.0,May,2023,5,2
ORD01467,2023-05-29,C0160,P008,Rice 5kg,Groceries,South,3,315.0,10,945.0,May,2023,5,2
ORD01468,2023-01-21,C0056,P005,Study Table,Furniture,East,1,11400.0,5,11400.0,January,2023,1,1
ORD01469,2023-08-09,C0091,P008,Rice 5kg,Groceries,North,5,350.0,0,1750.0,August,2023,8,3
ORD01470,2023-10-15,C0040,P005,Study Table,Furniture,North,9,10200.0,15,91800.0,October,2023,10,4
ORD01471,2023-02-11,C0075,P004,Desk Chair,Furniture,South,7,7200.0,10,50400.0,February,2023,2,1
ORD01472,2023-07-24,C0026,P004,Desk Chair,Furniture,East,7,7600.0,5,53200.0,July,2023,7,3
ORD01473,2023-12-14,C0083,P003,Headphones,Electronics,South,10,2375.0,5,23750.0,December,2023,12,4
ORD01474,2023-04-13,C0078,P003,Headphones,Electronics,East,7,2250.0,10,15750.0,April,2023,4,2
ORD01475,2023-07-12,C0112,P008,Rice 5kg,Groceries,North,9,350.0,0,3150.0,July,2023,7,3
ORD01476,2023-12-31,C0092,P006,T-Shirt,Clothing,West,9,679.15,15,6112.35,December,2023,12,4
ORD01477,2023-10-14,C0007,P007,Jeans,Clothing,West,8,1499.0,0,11992.0,October,2023,10,4
ORD01478,2023-09-20,C0096,P005,Study Table,Furniture,South,4,10800.0,10,43200.0,September,2023,9,3
ORD01479,2023-03-06,C0104,P005,Study Table,Furniture,North,1,11400.0,5,11400.0,March,2023,3,1
ORD01480,2023-02-13,C0015,P009,Cooking Oil,Groceries,East,8,200.0,0,1600.0,February,2023,2,1
ORD01481,2023-05-29,C0145,P006,T-Shirt,Clothing,West,10,799.0,0,7990.0,May,2023,5,2
ORD01482,2023-09-19,C0190,P002,Mobile Phone,Electronics,North,10,15300.0,15,153000.0,September,2023,9,3
ORD01483,2023-04-25,C0173,P009,Cooking Oil,Groceries,South,8,200.0,0,1600.0,April,2023,4,2
ORD01484,2023-12-19,C0052,P001,Laptop,Electronics,North,8,40500.0,10,324000.0,December,2023,12,4
ORD01485,2023-05-07,C0053,P002,Mobile Phone,Electronics,North,9,18000.0,0,162000.0,May,2023,5,2
ORD01486,2023-03-04,C0077,P008,Rice 5kg,Groceries,West,7,350.0,0,2450.0,March,2023,3,1
ORD01487,2023-11-10,C0175,P004,Desk Chair,Furniture,West,9,8000.0,0,72000.0,November,2023,11,4
ORD01488,2023-01-12,C0048,P007,Jeans,Clothing,South,3,1274.15,15,3822.45,January,2023,1,1
ORD01489,2023-12-25,C0140,P003,Headphones,Electronics,South,9,2125.0,15,19125.0,December,2023,12,4
ORD01490,2023-07-08,C0171,P002,Mobile Phone,Electronics,East,10,17100.0,5,171000.0,July,2023,7,3
ORD01491,2023-08-06,C0038,P002,Mobile Phone,Electronics,North,8,17100.0,5,136800.0,August,2023,8,3
ORD01492,2023-06-05,C0009,P007,Jeans,Clothing,West,1,1349.1,10,1349.1,June,2023,6,2
ORD01493,2023-08-23,C0071,P003,Headphones,Electronics,North,8,2125.0,15,17000.0,August,2023,8,3
ORD01494,2023-12-28,C0135,P009,Cooking Oil,Groceries,West,4,200.0,0,800.0,December,2023,12,4
ORD01495,2023-10-16,C0087,P003,Headphones,Electronics,West,6,2125.0,15,12750.0,October,2023,10,4
ORD01496,2023-02-04,C0166,P005,Study Table,Furniture,West,5,11400.0,5,57000.0,February,2023,2,1
ORD01497,2023-09-17,C0199,P003,Headphones,Electronics,East,10,2125.0,15,21250.0,September,2023,9,3
ORD01498,2023-11-13,C0104,P010,Notebook,Stationery,North,6,54.0,10,324.0,November,2023,11,4
ORD01499,2023-12-07,C0028,P003,Headphones,Electronics,West,4,2500.0,0,10000.0,December,2023,12,4
ORD01500,2023-03-31,C0187,P004,Desk Chair,Furniture,West,4,8000.0,0,32000.0,March,2023,3,1
ORD01501,2023-05-09,C0030,P002,Mobile Phone,Electronics,North,1,16200.0,10,16200.0,May,2023,5,2
ORD01502,2023-01-16,C0045,P006,T-Shirt,Clothing,East,10,679.15,15,6791.5,January,2023,1,1
ORD01503,2023-04-13,C0051,P003,Headphones,Electronics,East,10,2250.0,10,22500.0,April,2023,4,2
ORD01504,2023-03-24,C0112,P004,Desk Chair,Furniture,South,4,6800.0,15,27200.0,March,2023,3,1
ORD01505,2023-03-13,C0002,P002,Mobile Phone,Electronics,East,4,18000.0,0,72000.0,March,2023,3,1
ORD01506,2023-12-16,C0187,P002,Mobile Phone,Electronics,West,6,18000.0,0,108000.0,December,2023,12,4
ORD01507,2023-07-02,C0159,P008,Rice 5kg,Groceries,South,9,350.0,0,3150.0,July,2023,7,3
ORD01508,2023-02-10,C0033,P007,Jeans,Clothing,East,2,1349.1,10,2698.2,February,2023,2,1
ORD01509,2023-06-19,C0006,P001,Laptop,Electronics,South,10,40500.0,10,405000.0,June,2023,6,2
ORD01510,2023-07-03,C0018,P005,Study Table,Furniture,South,7,10200.0,15,71400.0,July,2023,7,3
ORD01511,2023-11-09,C0129,P010,Notebook,Stationery,East,4,54.0,10,216.0,November,2023,11,4
ORD01512,2023-05-15,C0168,P002,Mobile Phone,Electronics,North,10,17100.0,5,171000.0,May,2023,5,2
ORD01513,2023-03-13,C0053,P004,Desk Chair,Furniture,East,6,8000.0,0,48000.0,March,2023,3,1
ORD01514,2023-02-07,C0145,P001,Laptop,Electronics,North,4,42750.0,5,171000.0,February,2023,2,1
ORD01515,2023-11-10,C0021,P007,Jeans,Clothing,West,10,1274.15,15,12741.5,November,2023,11,4
ORD01516,2023-09-12,C0130,P001,Laptop,Electronics,South,2,45000.0,0,90000.0,September,2023,9,3
ORD01517,2023-01-29,C0007,P005,Study Table,Furniture,South,4,12000.0,0,48000.0,January,2023,1,1
ORD01518,2023-01-27,C0100,P001,Laptop,Electronics,West,9,42750.0,5,384750.0,January,2023,1,1
ORD01519,2023-03-01,C0113,P007,Jeans,Clothing,North,9,1499.0,0,13491.0,March,2023,3,1
ORD01520,2023-06-25,C0112,P006,T-Shirt,Clothing,North,6,799.0,0,4794.0,June,2023,6,2
ORD01521,2023-10-02,C0146,P001,Laptop,Electronics,North,4,42750.0,5,171000.0,October,2023,10,4
ORD01522,2023-01-30,C0033,P004,Desk Chair,Furniture,West,1,8000.0,0,8000.0,January,2023,1,1
